 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC             delta      deldot  1-way_down_LT
*******************************************************************************************
$$SOE
 2014-Sep-21 00:00     23 16 34.23 +02 38 45.5  0.00944138057569  -0.0386369     0.07852157
 2014-Sep-22 00:00     23 21 35.04 +03 13 14.7  0.00942004193672  -0.0352200     0.07834410
 2014-Sep-23 00:00     23 26 38.63 +03 47 30.7  0.00940073427314  -0.0316054     0.07818352
 2014-Sep-24 00:00     23 31 45.24 +04 21 32.3  0.00938355617863  -0.0278626     0.07804066
 2014-Sep-25 00:00     23 36 55.11 +04 55 18.6  0.00936856419185  -0.0240459     0.07791597
 2014-Sep-26 00:00     23 42 08.51 +05 28 48.8  0.00935580665152  -0.0201509     0.07780987
 2014-Sep-27 00:00     23 47 25.67 +06 02 01.9  0.00934525869363  -0.0163927     0.07772215
 2014-Sep-28 00:00     23 52 46.79 +06 34 57.3  0.00933684405456  -0.0127763     0.07765216
 2014-Sep-29 00:00     23 58 12.06 +07 07 34.3  0.00933045865336  -0.0093785     0.07759906
 2014-Sep-30 00:00     00 03 41.61 +07 39 52.1  0.00932595424438  -0.0062750     0.07756160
 2014-Oct-01 00:00     00 09 15.54 +08 11 49.7  0.00932313986538  -0.0035376     0.07753819
 2014-Oct-02 00:00     00 14 53.82 +08 43 25.9  0.00932178506172  -0.0012303     0.07752692
 2014-Oct-03 00:00     00 20 36.39 +09 14 38.9  0.00932162625740   0.0005974     0.07752560
 2014-Oct-04 00:00     00 26 23.02 +09 45 26.9  0.00932237744587   0.0019190     0.07753185
 2014-Oct-05 00:00     00 32 13.41 +10 15 47.2  0.00932374657803   0.0027419     0.07754324
 2014-Oct-06 00:00     00 38 07.12 +10 45 36.7  0.00932545796328   0.0031166     0.07755747
 2014-Oct-07 00:00     00 44 03.61 +11 14 51.9  0.00932727879222   0.0031409     0.07757261
 2014-Oct-08 00:00     00 50 02.25 +11 43 28.8  0.00932904515000   0.0029538     0.07758730
 2014-Oct-09 00:00     00 56 02.38 +12 11 23.3  0.00933068105908   0.0027166     0.07760091
 2014-Oct-10 00:00     01 02 02.84 +12 38 32.3  0.00933226930104   0.0026890     0.07761412
 2014-Oct-11 00:00     01 08 03.49 +13 04 50.9  0.00933382998673   0.0027628     0.07762710
 2014-Oct-12 00:00     01 14 03.78 +13 30 15.7  0.00933552171382   0.0031526     0.07764117
 2014-Oct-13 00:00     01 20 03.22 +13 54 43.5  0.00933754015679   0.0038976     0.07765795
 2014-Oct-14 00:00     01 26 01.38 +14 18 11.9  0.00934009357515   0.0050043     0.07767919
 2014-Oct-15 00:00     01 31 57.91 +14 40 38.9  0.00934338344880   0.0064491     0.07770655
 2014-Oct-16 00:00     01 37 52.50 +15 02 02.9  0.00934760753391   0.0082311     0.07774168
 2014-Oct-17 00:00     01 43 44.89 +15 22 23.0  0.00935294940679   0.0103161     0.07778611
 2014-Oct-18 00:00     01 49 34.88 +15 41 38.5  0.00935957753286   0.0126819     0.07784123
 2014-Oct-19 00:00     01 55 22.30 +15 59 49.3  0.00936764844773   0.0153093     0.07790836
 2014-Oct-20 00:00     02 01 07.04 +16 16 55.5  0.00937730775466   0.0181793     0.07798869
 2014-Oct-21 00:00     02 06 49.04 +16 32 57.6  0.00938868966372   0.0212706     0.07808335
 2014-Oct-22 00:00     02 12 28.28 +16 47 56.8  0.00940191428382   0.0245551     0.07819334
 2014-Oct-23 00:00     02 18 04.82 +17 01 54.3  0.00941708257247   0.0279938     0.07831949
 2014-Oct-24 00:00     02 23 38.75 +17 14 51.7  0.00943426883322   0.0315330     0.07846242
 2014-Oct-25 00:00     02 29 10.22 +17 26 51.1  0.00945351166448   0.0351026     0.07862246
 2014-Oct-26 00:00     02 34 39.44 +17 37 54.6  0.00947480454397   0.0386168     0.07879955
 2014-Oct-27 00:00     02 40 06.62 +17 48 04.8  0.00949808753494   0.0419771     0.07899319
 2014-Oct-28 00:00     02 45 32.00 +17 57 24.2  0.00952324149420   0.0450780     0.07920238
 2014-Oct-29 00:00     02 50 55.79 +18 05 55.2  0.00955008572387   0.0478132     0.07942564
 2014-Oct-30 00:00     02 56 18.15 +18 13 40.1  0.00957837960089   0.0500824     0.07966095
 2014-Oct-31 00:00     03 01 39.20 +18 20 41.3  0.00960782815897   0.0517988     0.07990587
 2014-Nov-01 00:00     03 06 58.97 +18 27 00.6  0.00963809252398   0.0529047     0.08015757
 2014-Nov-02 00:00     03 12 17.37 +18 32 39.6  0.00966880559564   0.0533425     0.08041300
 2014-Nov-03 00:00     03 17 34.22 +18 37 39.5  0.00969957909250   0.0531164     0.08066894
 2014-Nov-04 00:00     03 22 49.22 +18 42 01.3  0.00973003751288   0.0522606     0.08092225
 2014-Nov-05 00:00     03 28 01.98 +18 45 45.5  0.00975983709955   0.0508508     0.08117009
 2014-Nov-06 00:00     03 33 12.01 +18 48 52.7  0.00978868858319   0.0489985     0.08141004
 2014-Nov-07 00:00     03 38 18.81 +18 51 23.1  0.00981637521810   0.0468412     0.08164030
 2014-Nov-08 00:00     03 43 21.82 +18 53 17.3  0.00984274935397   0.0444880     0.08185965
 2014-Nov-09 00:00     03 48 20.56 +18 54 35.7  0.00986776653326   0.0421538     0.08206771
 2014-Nov-10 00:00     03 53 14.57 +18 55 19.1  0.00989145936531   0.0399190     0.08226476
 2014-Nov-11 00:00     03 58 03.46 +18 55 28.7  0.00991391193460   0.0378706     0.08245149
 2014-Nov-12 00:00     04 02 46.91 +18 55 05.6  0.00993524979473   0.0360664     0.08262895
 2014-Nov-13 00:00     04 07 24.64 +18 54 11.2  0.00995562507412   0.0345416     0.08279841
 2014-Nov-14 00:00     04 11 56.46 +18 52 47.3  0.00997520584500   0.0333178     0.08296126
 2014-Nov-15 00:00     04 16 22.23 +18 50 55.7  0.00999417035779   0.0324098     0.08311898
 2014-Nov-16 00:00     04 20 41.88 +18 48 38.4  0.01001270468839   0.0318302     0.08327313
 2014-Nov-17 00:00     04 24 55.37 +18 45 57.3  0.01003100223062   0.0315918     0.08342530
 2014-Nov-18 00:00     04 29 02.75 +18 42 54.8  0.01004926338348   0.0317058     0.08357718
 2014-Nov-19 00:00     04 33 04.14 +18 39 33.0  0.01006769380717   0.0321784     0.08373046
 2014-Nov-20 00:00     04 36 59.72 +18 35 54.3  0.01008649992558   0.0330047     0.08388686
 2014-Nov-21 00:00     04 40 49.76 +18 32 01.0  0.01010588037175   0.0341614     0.08404804
 2014-Nov-22 00:00     04 44 34.62 +18 27 55.5  0.01012601312448   0.0355992     0.08421548
 2014-Nov-23 00:00     04 48 14.72 +18 23 40.2  0.01014703897429   0.0372382     0.08439035
 2014-Nov-24 00:00     04 51 50.59 +18 19 17.3  0.01016904350881   0.0389676     0.08457336
 2014-Nov-25 00:00     04 55 22.76 +18 14 48.9  0.01019204099564   0.0406527     0.08476462
 2014-Nov-26 00:00     04 58 51.81 +18 10 17.1  0.01021596355193   0.0421465     0.08496358
 2014-Nov-27 00:00     05 02 18.29 +18 05 43.7  0.01024065875310   0.0433055     0.08516896
 2014-Nov-28 00:00     05 05 42.66 +18 01 10.0  0.01026589567941   0.0440037     0.08537885
 2014-Nov-29 00:00     05 09 05.31 +17 56 37.4  0.01029137866896   0.0441442     0.08559079
 2014-Nov-30 00:00     05 12 26.53 +17 52 06.8  0.01031676618768   0.0436660     0.08580193
 2014-Dec-01 00:00     05 15 46.47 +17 47 39.0  0.01034169234184   0.0425459     0.08600923
 2014-Dec-02 00:00     05 19 05.17 +17 43 14.6  0.01036578911928   0.0407993     0.08620964
 2014-Dec-03 00:00     05 22 22.54 +17 38 54.0  0.01038870770602   0.0384773     0.08640025
 2014-Dec-04 00:00     05 25 38.40 +17 34 37.8  0.01041013837202   0.0356628     0.08657848
 2014-Dec-05 00:00     05 28 52.32 +17 30 26.2  0.01042983048999   0.0324731     0.08674226
 2014-Dec-06 00:00     05 32 04.01 +17 26 19.9  0.01044759268508   0.0290048     0.08688998
 2014-Dec-07 00:00     05 35 13.32 +17 22 19.4  0.01046330923249   0.0254113     0.08702069
 2014-Dec-08 00:00     05 38 19.92 +17 18 25.5  0.01047694564465   0.0218221     0.08713410
 2014-Dec-09 00:00     05 41 23.53 +17 14 38.8  0.01048853871484   0.0183529     0.08723052
 2014-Dec-10 00:00     05 44 23.89 +17 11 00.2  0.01049818616596   0.0150984     0.08731075
 2014-Dec-11 00:00     05 47 20.80 +17 07 30.6  0.01050603393773   0.0121308     0.08737602
 2014-Dec-12 00:00     05 50 14.09 +17 04 10.9  0.01051226367032   0.0095026     0.08742783
 2014-Dec-13 00:00     05 53 03.66 +17 01 02.2  0.01051708300378   0.0072523     0.08746791
 2014-Dec-14 00:00     05 55 49.44 +16 58 05.4  0.01052071926064   0.0054103     0.08749815
 2014-Dec-15 00:00     05 58 31.43 +16 55 21.6  0.01052341604303   0.0040031     0.08752058
 2014-Dec-16 00:00     06 01 09.68 +16 52 51.6  0.01052543163832   0.0030552     0.08753735
 2014-Dec-17 00:00     06 03 44.28 +16 50 36.4  0.01052703746499   0.0025872     0.08755070
 2014-Dec-18 00:00     06 06 15.43 +16 48 36.9  0.01052851500200   0.0026120     0.08756299
 2014-Dec-19 00:00     06 08 43.39 +16 46 53.7  0.01053014898934   0.0031265     0.08757658
 2014-Dec-20 00:00     06 11 08.51 +16 45 27.4  0.01053221516474   0.0041008     0.08759376
 2014-Dec-21 00:00     06 13 31.25 +16 44 18.5  0.01053496165072   0.0054676     0.08761660
 2014-Dec-22 00:00     06 15 52.17 +16 43 27.0  0.01053858497609   0.0071149     0.08764674
 2014-Dec-23 00:00     06 18 11.90 +16 42 52.9  0.01054320447032   0.0088883     0.08768516
 2014-Dec-24 00:00     06 20 31.11 +16 42 35.9  0.01054884083948   0.0106045     0.08773203
 2014-Dec-25 00:00     06 22 50.49 +16 42 35.4  0.01055540596409   0.0120739     0.08778663
 2014-Dec-26 00:00     06 25 10.64 +16 42 50.6  0.01056270702537   0.0131277     0.08784736
 2014-Dec-27 00:00     06 27 32.08 +16 43 20.8  0.01057046478526   0.0136383     0.08791187
 2014-Dec-28 00:00     06 29 55.20 +16 44 05.0  0.01057834093075   0.0135294     0.08797738
 2014-Dec-29 00:00     06 32 20.26 +16 45 02.5  0.01058596813493   0.0127759     0.08804081
 2014-Dec-30 00:00     06 34 47.38 +16 46 12.5  0.01059297764089   0.0113964     0.08809911
 2014-Dec-31 00:00     06 37 16.56 +16 47 34.4  0.01059902151077   0.0094431     0.08814937
 2015-Jan-01 00:00     06 39 47.70 +16 49 07.7  0.01060378958145   0.0069929     0.08818903
 2015-Jan-02 00:00     06 42 20.63 +16 50 52.1  0.01060702132192   0.0041398     0.08821591
 2015-Jan-03 00:00     06 44 55.13 +16 52 47.4  0.01060851414922   0.0009895     0.08822832
 2015-Jan-04 00:00     06 47 30.92 +16 54 53.5  0.01060812884496  -0.0023449     0.08822512
 2015-Jan-05 00:00     06 50 07.75 +16 57 10.4  0.01060579222409  -0.0057487     0.08820568
 2015-Jan-06 00:00     06 52 45.34 +16 59 38.3  0.01060149660448  -0.0091110     0.08816996
 2015-Jan-07 00:00     06 55 23.45 +17 02 17.2  0.01059529545605  -0.0123319     0.08811839
 2015-Jan-08 00:00     06 58 01.86 +17 05 07.1  0.01058729551982  -0.0153274     0.08805185
 2015-Jan-09 00:00     07 00 40.38 +17 08 08.3  0.01057764695565  -0.0180312     0.08797161
 2015-Jan-10 00:00     07 03 18.86 +17 11 20.7  0.01056653375174  -0.0203918     0.08787918
 2015-Jan-11 00:00     07 05 57.20 +17 14 44.4  0.01055416599831  -0.0223696     0.08777632
 2015-Jan-12 00:00     07 08 35.34 +17 18 19.1  0.01054077462930  -0.0239314     0.08766495
 2015-Jan-13 00:00     07 11 13.25 +17 22 04.5  0.01052660836170  -0.0250483     0.08754713
 2015-Jan-14 00:00     07 13 50.99 +17 26 00.4  0.01051193187680  -0.0256941     0.08742507
 2015-Jan-15 00:00     07 16 28.60 +17 30 06.6  0.01049698621618  -0.0259487     0.08730077
 2015-Jan-16 00:00     07 19 06.30 +17 34 22.0  0.01048207584321  -0.0256001     0.08717677
 2015-Jan-17 00:00     07 21 44.37 +17 38 45.2  0.01046751075027  -0.0247567     0.08705563
 2015-Jan-18 00:00     07 24 23.17 +17 43 14.7  0.01045356670111  -0.0234598     0.08693966
 2015-Jan-19 00:00     07 27 03.18 +17 47 48.7  0.01044048312405  -0.0217957     0.08683085
 2015-Jan-20 00:00     07 29 44.98 +17 52 24.9  0.01042843459048  -0.0199028     0.08673065
 2015-Jan-21 00:00     07 32 29.23 +17 57 01.0  0.01041750179759  -0.0179657     0.08663972
 2015-Jan-22 00:00     07 35 16.60 +18 01 34.2  0.01040765059016  -0.0161925     0.08655779
 2015-Jan-23 00:00     07 38 07.74 +18 06 01.8  0.01039872745855  -0.0147824     0.08648358
 2015-Jan-24 00:00     07 41 03.23 +18 10 21.4  0.01039047473212  -0.0138923     0.08641494
 2015-Jan-25 00:00     07 44 03.47 +18 14 30.6  0.01038256145085  -0.0136172     0.08634913
 2015-Jan-26 00:00     07 47 08.76 +18 18 27.5  0.01037462061756  -0.0139879     0.08628309
 2015-Jan-27 00:00     07 50 19.21 +18 22 10.5  0.01036628350629  -0.0149822     0.08621375
 2015-Jan-28 00:00     07 53 34.84 +18 25 38.3  0.01035720538141  -0.0165421     0.08613825
 2015-Jan-29 00:00     07 56 55.55 +18 28 50.0  0.01034708158479  -0.0185891     0.08605405
 2015-Jan-30 00:00     08 00 21.16 +18 31 44.6  0.01033565592893  -0.0210352     0.08595903
 2015-Jan-31 00:00     08 03 51.43 +18 34 21.8  0.01032272420976  -0.0237890     0.08585148
 2015-Feb-01 00:00     08 07 26.11 +18 36 40.8  0.01030813551415  -0.0267575     0.08573015
 2015-Feb-02 00:00     08 11 04.89 +18 38 41.4  0.01029179290317  -0.0298468     0.08559423
 2015-Feb-03 00:00     08 14 47.50 +18 40 23.1  0.01027365387832  -0.0329625     0.08544337
 2015-Feb-04 00:00     08 18 33.64 +18 41 45.4  0.01025372994466  -0.0360127     0.08527767
 2015-Feb-05 00:00     08 22 23.02 +18 42 48.1  0.01023208401340  -0.0389121     0.08509765
 2015-Feb-06 00:00     08 26 15.37 +18 43 30.6  0.01020882523480  -0.0415863     0.08490421
 2015-Feb-07 00:00     08 30 10.44 +18 43 52.2  0.01018410215653  -0.0439734     0.08469859
 2015-Feb-08 00:00     08 34 07.99 +18 43 52.5  0.01015809577275  -0.0460225     0.08448231
 2015-Feb-09 00:00     08 38 07.82 +18 43 30.5  0.01013101381446  -0.0476914     0.08425707
 2015-Feb-10 00:00     08 42 09.75 +18 42 45.2  0.01010308682809  -0.0489428     0.08402481
 2015-Feb-11 00:00     08 46 13.64 +18 41 35.5  0.01007456584802  -0.0497428     0.08378761
 2015-Feb-12 00:00     08 50 19.41 +18 39 59.8  0.01004572098055  -0.0500593     0.08354771
 2015-Feb-13 00:00     08 54 27.01 +18 37 56.4  0.01001683967120  -0.0498649     0.08330752
 2015-Feb-14 00:00     08 58 36.48 +18 35 23.2  0.00998822286878  -0.0491417     0.08306952
 2015-Feb-15 00:00     09 02 47.93 +18 32 17.6  0.00996017681011  -0.0478911     0.08283626
 2015-Feb-16 00:00     09 07 01.57 +18 28 36.6  0.00993299814974  -0.0461471     0.08261023
 2015-Feb-17 00:00     09 11 17.74 +18 24 16.8  0.00990695122432  -0.0439896     0.08239360
 2015-Feb-18 00:00     09 15 36.86 +18 19 14.3  0.00988223923309  -0.0415508     0.08218808
 2015-Feb-19 00:00     09 19 59.42 +18 13 25.0  0.00985897510374  -0.0390083     0.08199460
 2015-Feb-20 00:00     09 24 25.97 +18 06 45.0  0.00983716158406  -0.0365606     0.08181318
 2015-Feb-21 00:00     09 28 56.99 +17 59 10.8  0.00981668905688  -0.0343922     0.08164291
 2015-Feb-22 00:00     09 33 32.87 +17 50 39.1  0.00979735367229  -0.0326408     0.08148211
 2015-Feb-23 00:00     09 38 13.89 +17 41 07.7  0.00977889004774  -0.0313805     0.08132855
 2015-Feb-24 00:00     09 43 00.16 +17 30 35.0  0.00976100795155  -0.0306249     0.08117983
 2015-Feb-25 00:00     09 47 51.64 +17 19 00.0  0.00974342329250  -0.0303425     0.08103358
 2015-Feb-26 00:00     09 52 48.21 +17 06 22.3  0.00972587865836  -0.0304754     0.08088767
 2015-Feb-27 00:00     09 57 49.61 +16 52 41.9  0.00970815370249  -0.0309553     0.08074025
 2015-Feb-28 00:00     10 02 55.56 +16 37 59.0  0.00969006808518  -0.0317131     0.08058984
 2015-Mar-01 00:00     10 08 05.71 +16 22 14.2  0.00967148044171  -0.0326831     0.08043525
 2015-Mar-02 00:00     10 13 19.67 +16 05 28.1  0.00965228628859  -0.0338032     0.08027562
 2015-Mar-03 00:00     10 18 37.04 +15 47 41.8  0.00963241665330  -0.0350119     0.08011037
 2015-Mar-04 00:00     10 23 57.42 +15 28 56.0  0.00961183856326  -0.0362457     0.07993922
 2015-Mar-05 00:00     10 29 20.37 +15 09 11.9  0.00959055673964  -0.0374374     0.07976223
 2015-Mar-06 00:00     10 34 45.48 +14 48 30.6  0.00956861547870  -0.0385177     0.07957975
 2015-Mar-07 00:00     10 40 12.31 +14 26 53.4  0.00954609884644  -0.0394190     0.07939248
 2015-Mar-08 00:00     10 45 40.46 +14 04 21.5  0.00952312835313  -0.0400798     0.07920144
 2015-Mar-09 00:00     10 51 09.48 +13 40 56.2  0.00949985890482  -0.0404459     0.07900792
 2015-Mar-10 00:00     10 56 38.98 +13 16 38.9  0.00947647456084  -0.0404702     0.07881344
 2015-Mar-11 00:00     11 02 08.55 +12 51 30.8  0.00945318534426  -0.0401096     0.07861975
 2015-Mar-12 00:00     11 07 37.82 +12 25 33.1  0.00943022552352  -0.0393228     0.07842879
 2015-Mar-13 00:00     11 13 06.46 +11 58 46.8  0.00940785298589  -0.0380693     0.07824273
 2015-Mar-14 00:00     11 18 34.18 +11 31 12.7  0.00938634870468  -0.0363100     0.07806388
 2015-Mar-15 00:00     11 24 00.77 +11 02 51.3  0.00936601467570  -0.0340123     0.07789477
 2015-Mar-16 00:00     11 29 26.08 +10 33 42.9  0.00934716811492  -0.0311580     0.07773803
 2015-Mar-17 00:00     11 34 50.10 +10 03 47.2  0.00933012945745  -0.0277565     0.07759632
 2015-Mar-18 00:00     11 40 12.90 +09 33 03.5  0.00931520239373  -0.0238584     0.07747218
 2015-Mar-19 00:00     11 45 34.71 +09 01 31.1  0.00930264685548  -0.0195655     0.07736775
 2015-Mar-20 00:00     11 50 55.85 +08 29 08.8  0.00929264948478  -0.0150281     0.07728461
 2015-Mar-21 00:00     11 56 16.70 +07 55 56.0  0.00928530010026  -0.0104270     0.07722349
 2015-Mar-22 00:00     12 01 37.67 +07 21 52.2  0.00928058252500  -0.0059429     0.07718425
 2015-Mar-23 00:00     12 06 59.11 +06 46 57.9  0.00927838351735  -0.0017269     0.07716596
 2015-Mar-24 00:00     12 12 21.31 +06 11 14.4  0.00927851617067   0.0021187     0.07716707
 2015-Mar-25 00:00     12 17 44.41 +05 34 43.7  0.00928074919042   0.0055417     0.07718564
 2015-Mar-26 00:00     12 23 08.48 +04 57 28.6  0.00928483363217   0.0085306     0.07721961
 2015-Mar-27 00:00     12 28 33.49 +04 19 32.4  0.00929052198555   0.0110996     0.07726692
 2015-Mar-28 00:00     12 33 59.31 +03 40 58.8  0.00929757892199   0.0132748     0.07732561
 2015-Mar-29 00:00     12 39 25.78 +03 01 51.7  0.00930578541857   0.0150852     0.07739386
 2015-Mar-30 00:00     12 44 52.67 +02 22 15.2  0.00931493883890   0.0165582     0.07746998
 2015-Mar-31 00:00     12 50 19.73 +01 42 13.5  0.00932485138839   0.0177179     0.07755242
 2015-Apr-01 00:00     12 55 46.69 +01 01 50.9  0.00933534877738   0.0185874     0.07763973
 2015-Apr-02 00:00     13 01 13.25 +00 21 11.6  0.00934627045344   0.0191918     0.07773056
 2015-Apr-03 00:00     13 06 39.07 -00 19 40.1  0.00935747213164   0.0195632     0.07782372
 2015-Apr-04 00:00     13 12 03.84 -01 00 40.3  0.00936883094366   0.0197442     0.07791819
 2015-Apr-05 00:00     13 17 27.20 -01 41 44.9  0.00938025240967   0.0197904     0.07801318
 2015-Apr-06 00:00     13 22 48.80 -02 22 50.0  0.00939167742541   0.0197682     0.07810820
 2015-Apr-07 00:00     13 28 08.25 -03 03 51.8  0.00940310954712   0.0198628     0.07820328
 2015-Apr-08 00:00     13 33 25.18 -03 44 46.6  0.00941459166818   0.0199179     0.07829877
 2015-Apr-09 00:00     13 38 39.21 -04 25 31.0  0.00942614478707   0.0201203     0.07839486
 2015-Apr-10 00:00     13 43 49.99 -05 06 01.9  0.00943787546696   0.0205469     0.07849242
 2015-Apr-11 00:00     13 48 57.18 -05 46 16.1  0.00944992999197   0.0212506     0.07859267
 2015-Apr-12 00:00     13 54 00.47 -06 26 11.2  0.00946248948417   0.0223066     0.07869713
 2015-Apr-13 00:00     13 58 59.63 -07 05 45.0  0.00947577574654   0.0237769     0.07880762
 2015-Apr-14 00:00     14 03 54.52 -07 44 55.5  0.00949004284831   0.0257095     0.07892628
 2015-Apr-15 00:00     14 08 45.09 -08 23 41.4  0.00950556585966   0.0281269     0.07905538
 2015-Apr-16 00:00     14 13 31.45 -09 02 01.8  0.00952262184785   0.0310113     0.07919723
 2015-Apr-17 00:00     14 18 13.81 -09 39 56.1  0.00954146343970   0.0342946     0.07935393
 2015-Apr-18 00:00     14 22 52.54 -10 17 24.1  0.00956228875898   0.0378572     0.07952713
 2015-Apr-19 00:00     14 27 28.08 -10 54 25.7  0.00958521472940   0.0415407     0.07971780
 2015-Apr-20 00:00     14 32 00.93 -11 31 00.9  0.00961026143453   0.0451728     0.07992611
 2015-Apr-21 00:00     14 36 31.60 -12 07 09.6  0.00963735177791   0.0485936     0.08015141
 2015-Apr-22 00:00     14 41 00.54 -12 42 51.5  0.00966632522552   0.0516762     0.08039238
 2015-Apr-23 00:00     14 45 28.10 -13 18 06.0  0.00969695967119   0.0543346     0.08064715
 2015-Apr-24 00:00     14 49 54.58 -13 52 52.3  0.00972899465334   0.0565209     0.08091358
 2015-Apr-25 00:00     14 54 20.17 -14 27 09.6  0.00976215064613   0.0582153     0.08118933
 2015-Apr-26 00:00     14 58 44.98 -15 00 56.7  0.00979614242453   0.0594160     0.08147203
 2015-Apr-27 00:00     15 03 09.07 -15 34 12.6  0.00983068675452   0.0601304     0.08175933
 2015-Apr-28 00:00     15 07 32.41 -16 06 56.2  0.00986550590660   0.0603696     0.08204891
 2015-Apr-29 00:00     15 11 54.94 -16 39 06.6  0.00990032882478   0.0601456     0.08233852
 2015-Apr-30 00:00     15 16 16.57 -17 10 42.7  0.00993489169260   0.0594715     0.08262597
 2015-May-01 00:00     15 20 37.12 -17 41 43.5  0.00996893923637   0.0583644     0.08290914
 2015-May-02 00:00     15 24 56.41 -18 12 08.4  0.01000222794145   0.0568487     0.08318599
 2015-May-03 00:00     15 29 14.18 -18 41 56.4  0.01003453194370   0.0549620     0.08345466
 2015-May-04 00:00     15 33 30.15 -19 11 06.8  0.01006565188101   0.0527592     0.08371347
 2015-May-05 00:00     15 37 43.99 -19 39 39.0  0.01009542611303   0.0503161     0.08396110
 2015-May-06 00:00     15 41 55.35 -20 07 32.3  0.01012374250015   0.0477280     0.08419660
 2015-May-07 00:00     15 46 03.82 -20 34 46.2  0.01015054840479   0.0451044     0.08441954
 2015-May-08 00:00     15 50 09.01 -21 01 20.0  0.01017585677388   0.0425617     0.08463002
 2015-May-09 00:00     15 54 10.52 -21 27 13.3  0.01019974809496   0.0402163     0.08482872
 2015-May-10 00:00     15 58 07.97 -21 52 25.5  0.01022236884341   0.0381795     0.08501685
 2015-May-11 00:00     16 02 01.05 -22 16 56.2  0.01024392702829   0.0365523     0.08519614
 2015-May-12 00:00     16 05 49.49 -22 40 44.9  0.01026468454106   0.0354190     0.08536878
 2015-May-13 00:00     16 09 33.17 -23 03 51.2  0.01028494525295   0.0348392     0.08553728
 2015-May-14 00:00     16 13 12.05 -23 26 15.0  0.01030502996010   0.0348095     0.08570432
 2015-May-15 00:00     16 16 46.26 -23 47 55.9  0.01032526868059   0.0353661     0.08587264
 2015-May-16 00:00     16 20 16.07 -24 08 54.2  0.01034597503930   0.0364135     0.08604485
 2015-May-17 00:00     16 23 41.86 -24 29 10.0  0.01036740158936   0.0378379     0.08622305
 2015-May-18 00:00     16 27 04.13 -24 48 43.7  0.01038972483049   0.0394925     0.08640871
 2015-May-19 00:00     16 30 23.42 -25 07 35.8  0.01041303175119   0.0412178     0.08660254
 2015-May-20 00:00     16 33 40.28 -25 25 47.2  0.01043731852498   0.0428621     0.08680453
 2015-May-21 00:00     16 36 55.22 -25 43 18.6  0.01046250022924   0.0442982     0.08701396
 2015-May-22 00:00     16 40 08.71 -26 00 10.8  0.01048842745791   0.0454306     0.08722959
 2015-May-23 00:00     16 43 21.12 -26 16 24.8  0.01051490489870   0.0461952     0.08744980
 2015-May-24 00:00     16 46 32.77 -26 32 01.4  0.01054170793589   0.0465534     0.08767271
 2015-May-25 00:00     16 49 43.88 -26 47 01.4  0.01056859522238   0.0464846     0.08789633
 2015-May-26 00:00     16 52 54.61 -27 01 25.6  0.01059531688528   0.0459788     0.08811856
 2015-May-27 00:00     16 56 05.06 -27 15 14.9  0.01062161915649   0.0450318     0.08833731
 2015-May-28 00:00     16 59 15.28 -27 28 30.0  0.01064724685063   0.0436428     0.08855045
 2015-May-29 00:00     17 02 25.23 -27 41 11.6  0.01067194510047   0.0418139     0.08875586
 2015-May-30 00:00     17 05 34.85 -27 53 20.6  0.01069546194177   0.0395536     0.08895144
 2015-May-31 00:00     17 08 43.99 -28 04 57.6  0.01071755310506   0.0368812     0.08913517
 2015-Jun-01 00:00     17 11 52.44 -28 16 03.4  0.01073799014665   0.0338334     0.08930514
 2015-Jun-02 00:00     17 14 59.92 -28 26 38.5  0.01075657247179   0.0304708     0.08945969
 2015-Jun-03 00:00     17 18 06.12 -28 36 43.6  0.01077314267821   0.0268828     0.08959750
